2009-01-24 00:00:00,104.28571428571429
2009-01-25 00:00:00,117.57142857142857
2009-01-26 00:00:00,129.57142857142858
2009-01-27 00:00:00,126.71428571428571
2009-01-28 00:00:00,124.28571428571429
2009-01-29 00:00:00,125.28571428571429
2009-01-30 00:00:00,129.85714285714286
2009-01-31 00:00:00,134.28571428571428
2009-02-01 00:00:00,125.28571428571429
2009-02-02 00:00:00,114.14285714285714
2009-02-03 00:00:00,118.71428571428571
2009-02-04 00:00:00,126.85714285714286
2009-02-05 00:00:00,127.85714285714286
2009-02-06 00:00:00,128.42857142857142
2009-02-07 00:00:00,129.14285714285714
2009-02-08 00:00:00,128.28571428571428
2009-02-09 00:00:00,131.0
2009-02-10 00:00:00,131.85714285714286
2009-02-11 00:00:00,126.85714285714286
2009-02-12 00:00:00,129.14285714285714
2009-02-13 00:00:00,128.14285714285714
2009-02-14 00:00:00,128.42857142857142
2009-02-15 00:00:00,128.85714285714286
2009-02-16 00:00:00,128.57142857142858
2009-02-17 00:00:00,126.85714285714286
2009-02-18 00:00:00,126.42857142857143
2009-02-19 00:00:00,124.0
2009-02-20 00:00:00,124.85714285714286
2009-02-21 00:00:00,124.57142857142857
2009-02-22 00:00:00,121.42857142857143
2009-02-23 00:00:00,120.57142857142857
2009-02-24 00:00:00,118.42857142857143
2009-02-25 00:00:00,116.85714285714286
2009-02-26 00:00:00,115.0
2009-02-27 00:00:00,112.42857142857143
2009-02-28 00:00:00,111.57142857142857
2009-03-01 00:00:00,109.57142857142857
2009-03-02 00:00:00,106.71428571428571
2009-03-03 00:00:00,106.71428571428571
2009-03-04 00:00:00,106.85714285714286
2009-03-05 00:00:00,107.0
2009-03-06 00:00:00,107.85714285714286
2009-03-07 00:00:00,108.0
2009-03-08 00:00:00,109.28571428571429
2009-03-09 00:00:00,111.14285714285714
2009-03-10 00:00:00,111.14285714285714
2009-03-11 00:00:00,111.14285714285714
2009-03-12 00:00:00,112.28571428571429
2009-03-13 00:00:00,113.14285714285714
2009-03-14 00:00:00,112.71428571428571
2009-03-15 00:00:00,112.85714285714286
2009-03-16 00:00:00,113.57142857142857
2009-03-17 00:00:00,115.57142857142857
2009-03-18 00:00:00,116.57142857142857
2009-03-19 00:00:00,116.85714285714286
2009-03-20 00:00:00,117.28571428571429
2009-03-21 00:00:00,118.0
2009-03-22 00:00:00,109.57142857142857
2009-03-23 00:00:00,109.14285714285714
2009-03-24 00:00:00,110.28571428571429
2009-03-25 00:00:00,109.0
2009-03-26 00:00:00,109.14285714285714
2009-03-27 00:00:00,108.57142857142857
2009-03-28 00:00:00,106.71428571428571
2009-03-29 00:00:00,116.85714285714286
2009-03-30 00:00:00,116.28571428571429
2009-03-31 00:00:00,114.85714285714286
2009-04-01 00:00:00,115.71428571428571
2009-04-02 00:00:00,115.28571428571429
2009-04-03 00:00:00,114.85714285714286
2009-04-04 00:00:00,116.28571428571429
2009-04-05 00:00:00,115.0
2009-04-06 00:00:00,117.28571428571429
2009-04-07 00:00:00,115.71428571428571
2009-04-08 00:00:00,114.14285714285714
2009-04-09 00:00:00,112.85714285714286
2009-04-10 00:00:00,110.57142857142857
2009-04-11 00:00:00,109.42857142857143
2009-04-12 00:00:00,110.57142857142857
2009-04-13 00:00:00,108.85714285714286
2009-04-14 00:00:00,109.85714285714286
2009-04-15 00:00:00,113.28571428571429
2009-04-16 00:00:00,114.42857142857143
2009-04-17 00:00:00,117.85714285714286
2009-04-18 00:00:00,118.42857142857143
2009-04-19 00:00:00,119.71428571428571
2009-04-20 00:00:00,119.71428571428571
2009-04-21 00:00:00,120.42857142857143
2009-04-22 00:00:00,120.42857142857143
2009-04-23 00:00:00,121.57142857142857
2009-04-24 00:00:00,114.71428571428571
2009-04-25 00:00:00,115.14285714285714
2009-04-26 00:00:00,113.42857142857143
2009-04-27 00:00:00,112.57142857142857
2009-04-28 00:00:00,110.14285714285714
2009-04-29 00:00:00,109.14285714285714
2009-04-30 00:00:00,110.28571428571429
2009-05-01 00:00:00,118.28571428571429
2009-05-02 00:00:00,119.14285714285714
2009-05-03 00:00:00,120.57142857142857
2009-05-04 00:00:00,119.85714285714286
2009-05-05 00:00:00,123.42857142857143
2009-05-06 00:00:00,126.14285714285714
2009-05-07 00:00:00,127.0
2009-05-08 00:00:00,125.71428571428571
2009-05-09 00:00:00,123.85714285714286
2009-05-10 00:00:00,116.57142857142857
2009-05-11 00:00:00,113.14285714285714
2009-05-12 00:00:00,112.0
2009-05-13 00:00:00,111.14285714285714
2009-05-14 00:00:00,108.42857142857143
2009-05-15 00:00:00,111.28571428571429
2009-05-16 00:00:00,115.42857142857143
2009-05-17 00:00:00,121.42857142857143
2009-05-18 00:00:00,127.42857142857143
2009-05-19 00:00:00,127.0
2009-05-20 00:00:00,120.71428571428571
2009-05-21 00:00:00,121.28571428571429
2009-05-22 00:00:00,112.71428571428571
2009-05-23 00:00:00,102.0
2009-05-24 00:00:00,89.42857142857143
2009-05-25 00:00:00,85.57142857142857
2009-05-26 00:00:00,84.28571428571429
2009-05-27 00:00:00,89.85714285714286
2009-05-28 00:00:00,89.71428571428571
2009-05-29 00:00:00,91.57142857142857
2009-05-30 00:00:00,98.0
2009-05-31 00:00:00,109.14285714285714
2009-06-01 00:00:00,108.71428571428571
2009-06-02 00:00:00,103.42857142857143
2009-06-03 00:00:00,101.28571428571429
2009-06-04 00:00:00,94.57142857142857
2009-06-05 00:00:00,90.28571428571429
